;OeffentlichesLaden
6354;0.000128398
6355;0.000133723
6356;0.000128967
6357;0.000116378
6358;0.000100777
6359;0.0000953
6360;0.0000921
6361;0.0000915
6362;0.0000912
6363;0.0000899
6364;0.000089
6365;0.0000881
6366;0.0000929
6367;0.00010067
6368;0.000119645
6369;0.000145704
6370;0.000162879
6371;0.00016356
6372;0.000158202
6373;0.000148959
6374;0.000139396
6375;0.000134551
6376;0.000129895
6377;0.000125498
6378;0.000122699
6379;0.000124897
6380;0.000122847
6381;0.000116814
6382;0.000107359
6383;0.000097
6384;0.0000934
6385;0.0000907
6386;0.0000894
6387;0.0000892
6388;0.0000885
6389;0.0000872
6390;0.0000869
6391;0.0000862
6392;0.0000887
6393;0.0000941
6394;0.000114715
6395;0.000125216
6396;0.000129026
6397;0.000129825
6398;0.000132144
6399;0.0001278
6400;0.000124652
6401;0.000116994
6402;0.000112722
6403;0.000114122
6404;0.000115128
6405;0.000110599
6406;0.000101442
6407;0.0000888
6408;0.0000823
6409;0.0000802
6410;0.0000786
6411;0.0000776
6412;0.0000768
6413;0.0000765
6414;0.0000764
6415;0.0000748
6416;0.0000758
6417;0.0000785
6418;0.0000855
6419;0.0000927
6420;0.000117511
6421;0.000128142
6422;0.000131014
6423;0.000134758
6424;0.000134608
6425;0.000130273
6426;0.000125571
6427;0.000121948
6428;0.000114001
6429;0.000105056
6430;0.000095
6431;0.0000879
6432;0.0000869
6433;0.0000875
6434;0.0000872
6435;0.0000865
6436;0.0000853
6437;0.0000826
6438;0.0000838
6439;0.0000944
6440;0.000115331
6441;0.000136478
6442;0.000150388
6443;0.000151981
6444;0.000148468
6445;0.000147145
6446;0.000145415
6447;0.000140044
6448;0.000134671
6449;0.000123652
6450;0.00011965
6451;0.000124036
6452;0.000124303
6453;0.000110445
6454;0.0000963
6455;0.0000904
6456;0.000088
6457;0.0000871
6458;0.0000863
6459;0.0000855
6460;0.0000856
6461;0.0000851
6462;0.0000871
6463;0.0000939
6464;0.000110049
6465;0.000132773
6466;0.000150096
6467;0.000154876
6468;0.000150029
6469;0.000147
6470;0.000140753
6471;0.000135936
6472;0.000133332
6473;0.000129543
6474;0.000128285
6475;0.000131307
6476;0.00011912
6477;0.000116983
6478;0.000105949
6479;0.0000987
6480;0.0000972
6481;0.0000977
6482;0.0000978
6483;0.0000964
6484;0.0000959
6485;0.000095
6486;0.0000966
6487;0.000106502
6488;0.000121303
6489;0.000142329
6490;0.000157335
6491;0.000158872
6492;0.000157288
6493;0.000147429
6494;0.000140931
6495;0.000134159
6496;0.000126902
6497;0.000125047
6498;0.000128659
6499;0.000137564
6500;0.000133148
6501;0.0001209
6502;0.000108142
6503;0.000101298
6504;0.000102117
6505;0.000101268
6506;0.000100327
6507;0.000099
6508;0.0000984
6509;0.0000974
6510;0.0000968
6511;0.0000985
6512;0.000111605
6513;0.000130465
6514;0.000147473
6515;0.000156966
6516;0.00015996
6517;0.000153285
6518;0.000153812
6519;0.000150303
6520;0.000147321
6521;0.000138504
6522;0.000128398
6523;0.000133723
6524;0.000128967
6525;0.000116378
6526;0.000100777
6527;0.0000953
6528;0.0000921
6529;0.0000915
6530;0.0000912
6531;0.0000899
6532;0.000089
6533;0.0000881
6534;0.0000929
6535;0.00010067
6536;0.000119645
6537;0.000145704
6538;0.000162879
6539;0.00016356
6540;0.000158202
6541;0.000148959
6542;0.000139396
6543;0.000134551
6544;0.000129895
6545;0.000125498
6546;0.000122699
6547;0.000124897
6548;0.000122847
6549;0.000116814
6550;0.000107359
6551;0.000097
6552;0.0000934
6553;0.0000907
6554;0.0000894
6555;0.0000892
6556;0.0000885
6557;0.0000872
6558;0.0000869
6559;0.0000862
6560;0.0000887
6561;0.0000941
6562;0.000114715
6563;0.000125216
6564;0.000129026
6565;0.000129825
6566;0.000132144
6567;0.0001278
6568;0.000124652
6569;0.000116994
6570;0.000112722
6571;0.000114122
6572;0.000115128
6573;0.000110599
6574;0.000101442
6575;0.0000888
6576;0.0000823
6577;0.0000802
6578;0.0000786
6579;0.0000776
6580;0.0000768
6581;0.0000765
6582;0.0000764
6583;0.0000748
6584;0.0000758
6585;0.0000785
6586;0.0000855
6587;0.0000927
6588;0.000117511
6589;0.000128142
6590;0.000131014
6591;0.000134758
6592;0.000134608
6593;0.000130273
6594;0.000125571
6595;0.000121948
6596;0.000114001
6597;0.000105056
6598;0.000095
6599;0.0000879
6600;0.0000869
6601;0.0000875
6602;0.0000872
6603;0.0000865
6604;0.0000853
6605;0.0000826
6606;0.0000838
6607;0.0000944
6608;0.000115331
6609;0.000136478
6610;0.000150388
6611;0.000151981
6612;0.000148468
6613;0.000147145
6614;0.000145415
6615;0.000140044
6616;0.000134671
6617;0.000123652
6618;0.00011965
6619;0.000124036
6620;0.000124303
6621;0.000110445
6622;0.0000963
6623;0.0000904
6624;0.000088
6625;0.0000871
6626;0.0000863
6627;0.0000855
6628;0.0000856
6629;0.0000851
6630;0.0000871
6631;0.0000939
6632;0.000110049
6633;0.000132773
6634;0.000150096
6635;0.000154876
6636;0.000150029
6637;0.000147
6638;0.000140753
6639;0.000135936
6640;0.000133332
6641;0.000129543
6642;0.000128285
6643;0.000131307
6644;0.00011912
6645;0.000116983
6646;0.000105949
6647;0.0000987
6648;0.0000972
6649;0.0000977
6650;0.0000978
6651;0.0000964
6652;0.0000959
6653;0.000095
6654;0.0000966
6655;0.000106502
6656;0.000121303
6657;0.000142329
6658;0.000157335
6659;0.000158872
6660;0.000157288
6661;0.000147429
6662;0.000140931
6663;0.000134159
6664;0.000126902
6665;0.000125047
6666;0.000128659
6667;0.000137564
6668;0.000133148
6669;0.0001209
6670;0.000108142
6671;0.000101298
6672;0.000102117
6673;0.000101268
6674;0.000100327
6675;0.000099
6676;0.0000984
6677;0.0000974
6678;0.0000968
6679;0.0000985
6680;0.000111605
6681;0.000130465
6682;0.000147473
6683;0.000156966
6684;0.00015996
6685;0.000153285
6686;0.000153812
6687;0.000150303
6688;0.000147321
6689;0.000138504
6690;0.000128398
6691;0.000133723
6692;0.000128967
6693;0.000116378
6694;0.000100777
6695;0.0000953
6696;0.0000921
6697;0.0000915
6698;0.0000912
6699;0.0000899
6700;0.000089
6701;0.0000881
6702;0.0000929
6703;0.00010067
6704;0.000119645
6705;0.000145704
6706;0.000162879
6707;0.00016356
6708;0.000158202
6709;0.000148959
6710;0.000139396
6711;0.000134551
6712;0.000129895
6713;0.000125498
6714;0.000122699
6715;0.000124897
6716;0.000122847
6717;0.000116814
6718;0.000107359
6719;0.000097
6720;0.0000934
6721;0.0000907
6722;0.0000894
6723;0.0000892
6724;0.0000885
6725;0.0000872
6726;0.0000869
6727;0.0000862
6728;0.0000887
6729;0.0000941
6730;0.000114715
6731;0.000125216
6732;0.000129026
6733;0.000129825
6734;0.000132144
6735;0.0001278
6736;0.000124652
6737;0.000116994
6738;0.000112722
6739;0.000114122
6740;0.000115128
6741;0.000110599
6742;0.000101442
6743;0.0000888
6744;0.0000823
6745;0.0000802
6746;0.0000786
6747;0.0000776
6748;0.0000768
6749;0.0000765
6750;0.0000764
6751;0.0000748
6752;0.0000758
6753;0.0000785
6754;0.0000855
6755;0.0000927
6756;0.000117511
6757;0.000128142
6758;0.000131014
6759;0.000134758
6760;0.000134608
6761;0.000130273
6762;0.000125571
6763;0.000121948
6764;0.000114001
6765;0.000105056
6766;0.000095
6767;0.0000879
6768;0.0000869
6769;0.0000875
6770;0.0000872
6771;0.0000865
6772;0.0000853
6773;0.0000826
6774;0.0000838
6775;0.0000944
6776;0.000115331
6777;0.000136478
6778;0.000150388
6779;0.000151981
6780;0.000148468
6781;0.000147145
6782;0.000145415
6783;0.000140044
6784;0.000134671
6785;0.000123652
6786;0.00011965
6787;0.000124036
6788;0.000124303
6789;0.000110445
6790;0.0000963
6791;0.0000904
6792;0.000088
6793;0.0000871
6794;0.0000863
6795;0.0000855
6796;0.0000856
6797;0.0000851
6798;0.0000871
6799;0.0000939
6800;0.000110049
6801;0.000132773
6802;0.000150096
6803;0.000154876
6804;0.000150029
6805;0.000147
6806;0.000140753
6807;0.000135936
6808;0.000133332
6809;0.000129543
6810;0.000128285
6811;0.000131307
6812;0.00011912
6813;0.000116983
6814;0.000105949
6815;0.0000987
6816;0.0000972
6817;0.0000977
6818;0.0000978
6819;0.0000964
6820;0.0000959
6821;0.000095
6822;0.0000966
6823;0.000106502
6824;0.000121303
6825;0.000142329
6826;0.000157335
6827;0.000158872
6828;0.000157288
6829;0.000147429
6830;0.000140931
6831;0.000134159
6832;0.000126902
6833;0.000125047
6834;0.000128659
6835;0.000137564
6836;0.000133148
6837;0.0001209
6838;0.000108142
6839;0.000101298
6840;0.000102117
6841;0.000101268
6842;0.000100327
6843;0.000099
6844;0.0000984
6845;0.0000974
6846;0.0000968
6847;0.0000985
6848;0.000111605
6849;0.000130465
6850;0.000147473
6851;0.000156966
6852;0.00015996
6853;0.000153285
6854;0.000153812
6855;0.000150303
6856;0.000147321
6857;0.000138504
6858;0.000128398
6859;0.000133723
6860;0.000128967
6861;0.000116378
6862;0.000100777
6863;0.0000953
6864;0.0000921
6865;0.0000915
6866;0.0000912
6867;0.0000899
6868;0.000089
6869;0.0000881
6870;0.0000929
6871;0.00010067
6872;0.000119645
6873;0.000145704
6874;0.000162879
6875;0.00016356
6876;0.000158202
6877;0.000148959
6878;0.000139396
6879;0.000134551
6880;0.000129895
6881;0.000125498
6882;0.000122699
6883;0.000124897
6884;0.000122847
6885;0.000116814
6886;0.000107359
6887;0.000097
6888;0.0000934
6889;0.0000907
6890;0.0000894
6891;0.0000892
6892;0.0000885
6893;0.0000872
6894;0.0000869
6895;0.0000862
6896;0.0000887
6897;0.0000941
6898;0.000114715
6899;0.000125216
6900;0.000129026
6901;0.000129825
6902;0.000132144
6903;0.0001278
6904;0.000124652
6905;0.000116994
6906;0.000112722
6907;0.000114122
6908;0.000115128
6909;0.000110599
6910;0.000101442
6911;0.0000888
6912;0.0000823
6913;0.0000802
6914;0.0000786
6915;0.0000776
6916;0.0000768
6917;0.0000765
6918;0.0000764
6919;0.0000748
6920;0.0000758
6921;0.0000785
6922;0.0000855
6923;0.0000927
6924;0.000117511
6925;0.000128142
6926;0.000131014
6927;0.000134758
6928;0.000134608
6929;0.000130273
6930;0.000125571
6931;0.000121948
6932;0.000114001
6933;0.000105056
6934;0.000095
6935;0.0000879
6936;0.0000869
6937;0.0000875
6938;0.0000872
6939;0.0000865
6940;0.0000853
6941;0.0000826
6942;0.0000838
6943;0.0000944
6944;0.000115331
6945;0.000136478
6946;0.000150388
6947;0.000151981
6948;0.000148468
6949;0.000147145
6950;0.000145415
6951;0.000140044
6952;0.000134671
6953;0.000123652
6954;0.00011965
6955;0.000124036
6956;0.000124303
6957;0.000110445
6958;0.0000963
6959;0.0000904
6960;0.000088
6961;0.0000871
6962;0.0000863
6963;0.0000855
6964;0.0000856
6965;0.0000851
6966;0.0000871
6967;0.0000939
6968;0.000110049
6969;0.000132773
6970;0.000150096
6971;0.000154876
6972;0.000150029
6973;0.000147
6974;0.000140753
6975;0.000135936
6976;0.000133332
6977;0.000129543
6978;0.000128285
6979;0.000131307
6980;0.00011912
6981;0.000116983
6982;0.000105949
6983;0.0000987
6984;0.0000972
6985;0.0000977
6986;0.0000978
6987;0.0000964
6988;0.0000959
6989;0.000095
6990;0.0000966
6991;0.000106502
6992;0.000121303
6993;0.000142329
6994;0.000157335
6995;0.000158872
6996;0.000157288
6997;0.000147429
6998;0.000140931
6999;0.000134159
7000;0.000126902
7001;0.000125047
7002;0.000128659
7003;0.000137564
7004;0.000133148
7005;0.0001209
7006;0.000108142
7007;0.000101298
7008;0.000102117
7009;0.000101268
7010;0.000100327
7011;0.000099
7012;0.0000984
7013;0.0000974
7014;0.0000968
7015;0.0000985
7016;0.000111605
7017;0.000130465
7018;0.000147473
7019;0.000156966
7020;0.00015996
7021;0.000153285
7022;0.000153812
7023;0.000150303
7024;0.000147321
7025;0.000138504
7026;0.000128398
7027;0.000133723
7028;0.000128967
7029;0.000116378
7030;0.000100777
7031;0.0000953
7032;0.0000921
7033;0.0000915
7034;0.0000912
7035;0.0000899
7036;0.000089
7037;0.0000881
7038;0.0000929
7039;0.00010067
7040;0.000119645
7041;0.000145704
7042;0.000162879
7043;0.00016356
7044;0.000158202
7045;0.000148959
7046;0.000139396
7047;0.000134551
7048;0.000129895
7049;0.000125498
7050;0.000122699
7051;0.000124897
7052;0.000122847
7053;0.000116814
7054;0.000107359
7055;0.000097
7056;0.0000934
7057;0.0000907
7058;0.0000894
7059;0.0000892
7060;0.0000885
7061;0.0000872
7062;0.0000869
7063;0.0000862
7064;0.0000887
7065;0.0000941
7066;0.000114715
7067;0.000125216
7068;0.000129026
7069;0.000129825
7070;0.000132144
7071;0.0001278
7072;0.000124652
7073;0.000116994
7074;0.000112722
7075;0.000114122
7076;0.000115128
7077;0.000110599
7078;0.000101442
7079;0.0000888
7080;0.0000823
7081;0.0000802
7082;0.0000786
7083;0.0000776
7084;0.0000768
7085;0.0000765
7086;0.0000764
7087;0.0000748
7088;0.0000758
7089;0.0000785
7090;0.0000855
7091;0.0000927
7092;0.000117511
7093;0.000128142
7094;0.000131014
7095;0.000134758
7096;0.000134608
7097;0.000130273
7098;0.000125571
7099;0.000121948
7100;0.000114001
7101;0.000105056
7102;0.000095
7103;0.0000879
7104;0.0000869
7105;0.0000875
7106;0.0000872
7107;0.0000865
7108;0.0000853
7109;0.0000826
7110;0.0000838
7111;0.0000944
7112;0.000115331
7113;0.000136478
7114;0.000150388
7115;0.000151981
7116;0.000148468
7117;0.000147145
7118;0.000145415
7119;0.000140044
7120;0.000134671
7121;0.000123652
7122;0.00011965
7123;0.000124036
7124;0.000124303
7125;0.000110445
7126;0.0000963
7127;0.0000904
7128;0.000088
7129;0.0000871
7130;0.0000863
7131;0.0000855
7132;0.0000856
7133;0.0000851
7134;0.0000871
7135;0.0000939
7136;0.000110049
7137;0.000132773
7138;0.000150096
7139;0.000154876
7140;0.000150029
7141;0.000147
7142;0.000140753
7143;0.000135936
7144;0.000133332
7145;0.000129543
7146;0.000128285
7147;0.000131307
7148;0.00011912
7149;0.000116983
7150;0.000105949
7151;0.0000987
7152;0.0000972
7153;0.0000977
7154;0.0000978
7155;0.0000964
7156;0.0000959
7157;0.000095
7158;0.0000966
7159;0.000106502
7160;0.000121303
7161;0.000142329
7162;0.000157335
7163;0.000158872
7164;0.000157288
7165;0.000147429
7166;0.000140931
7167;0.000134159
7168;0.000126902
7169;0.000125047
7170;0.000128659
7171;0.000137564
7172;0.000133148
7173;0.0001209
7174;0.000108142
7175;0.000101298
7176;0.000102117
7177;0.000101268
7178;0.000100327
7179;0.000099
7180;0.0000984
7181;0.0000974
7182;0.0000968
7183;0.0000985
7184;0.000111605
7185;0.000130465
7186;0.000147473
7187;0.000156966
7188;0.00015996
7189;0.000153285
7190;0.000153812
7191;0.000150303
7192;0.000147321
7193;0.000138504
7194;0.000128398
7195;0.000133723
7196;0.000128967
7197;0.000116378
7198;0.000100777
7199;0.0000953
7200;0.0000921
7201;0.0000915
7202;0.0000912
7203;0.0000899
7204;0.000089
7205;0.0000881
7206;0.0000929
7207;0.00010067
7208;0.000119645
7209;0.000145704
7210;0.000162879
7211;0.00016356
7212;0.000158202
7213;0.000148959
7214;0.000139396
7215;0.000134551
7216;0.000129895
7217;0.000125498
7218;0.000122699
7219;0.000124897
7220;0.000122847
7221;0.000116814
7222;0.000107359
7223;0.000097
7224;0.0000934
7225;0.0000907
7226;0.0000894
7227;0.0000892
7228;0.0000885
7229;0.0000872
7230;0.0000869
7231;0.0000862
7232;0.0000887
7233;0.0000941
7234;0.000114715
7235;0.000125216
7236;0.000129026
7237;0.000129825
7238;0.000132144
7239;0.0001278
7240;0.000124652
7241;0.000116994
7242;0.000112722
7243;0.000114122
7244;0.000115128
7245;0.000110599
7246;0.000101442
7247;0.0000888
7248;0.0000823
7249;0.0000802
7250;0.0000786
7251;0.0000776
7252;0.0000768
7253;0.0000765
7254;0.0000764
7255;0.0000748
7256;0.0000758
7257;0.0000785
7258;0.0000855
7259;0.0000927
7260;0.000117511
7261;0.000128142
7262;0.000131014
7263;0.000134758
7264;0.000134608
7265;0.000130273
7266;0.000125571
7267;0.000121948
7268;0.000114001
7269;0.000105056
7270;0.000095
7271;0.0000879
7272;0.0000869
7273;0.0000875
7274;0.0000872
7275;0.0000865
7276;0.0000853
7277;0.0000826
7278;0.0000838
7279;0.0000944
7280;0.000115331
7281;0.000136478
7282;0.000150388
7283;0.000151981
7284;0.000148468
7285;0.000147145
7286;0.000145415
7287;0.000140044
7288;0.000134671
7289;0.000123652
7290;0.00011965
7291;0.000124036
7292;0.000124303
7293;0.000110445
7294;0.0000963
7295;0.0000904
7296;0.000088
7297;0.0000871
7298;0.0000863
7299;0.0000855
7300;0.0000856
7301;0.0000851
7302;0.0000871
7303;0.0000939
7304;0.000110049
7305;0.000132773
7306;0.000150096
7307;0.000154876
7308;0.000150029
7309;0.000147
7310;0.000140753
7311;0.000135936
7312;0.000133332
7313;0.000129543
7314;0.000128285
7315;0.000131307
7316;0.00011912
7317;0.000116983
7318;0.000105949
7319;0.0000987
7320;0.0000972
7321;0.0000977
7322;0.0000978
7323;0.0000964
7324;0.0000959
7325;0.000095
7326;0.0000966
7327;0.000106502
7328;0.000121303
7329;0.000142329
7330;0.000157335
7331;0.000158872
7332;0.000157288
7333;0.000147429
7334;0.000140931
7335;0.000134159
7336;0.000126902
7337;0.000125047
7338;0.000128659
7339;0.000137564
7340;0.000133148
7341;0.0001209
7342;0.000108142
7343;0.000101298
7344;0.000102117
7345;0.000101268
7346;0.000100327
7347;0.000099
7348;0.0000984
7349;0.0000974
7350;0.0000968
7351;0.0000985
7352;0.000111605
7353;0.000130465
7354;0.000147473
7355;0.000156966
7356;0.00015996
7357;0.000153285
7358;0.000153812
7359;0.000150303
7360;0.000147321
7361;0.000138504
7362;0.000128398
7363;0.000133723
7364;0.000128967
7365;0.000116378
7366;0.000100777
7367;0.0000953
7368;0.0000921
7369;0.0000915
7370;0.0000912
7371;0.0000899
7372;0.000089
7373;0.0000881
7374;0.0000929
7375;0.00010067
7376;0.000119645
7377;0.000145704
7378;0.000162879
7379;0.00016356
7380;0.000158202
7381;0.000148959
7382;0.000139396
7383;0.000134551
7384;0.000129895
7385;0.000125498
7386;0.000122699
7387;0.000124897
7388;0.000122847
7389;0.000116814
7390;0.000107359
7391;0.000097
7392;0.0000934
7393;0.0000907
7394;0.0000894
7395;0.0000892
7396;0.0000885
7397;0.0000872
7398;0.0000869
7399;0.0000862
7400;0.0000887
7401;0.0000941
7402;0.000114715
7403;0.000125216
7404;0.000129026
7405;0.000129825
7406;0.000132144
7407;0.0001278
7408;0.000124652
7409;0.000116994
7410;0.000112722
7411;0.000114122
7412;0.000115128
7413;0.000110599
7414;0.000101442
7415;0.0000888
7416;0.0000823
7417;0.0000802
7418;0.0000786
7419;0.0000776
7420;0.0000768
7421;0.0000765
7422;0.0000764
7423;0.0000748
7424;0.0000758
7425;0.0000785
7426;0.0000855
7427;0.0000927
7428;0.000117511
7429;0.000128142
7430;0.000131014
7431;0.000134758
7432;0.000134608
7433;0.000130273
7434;0.000125571
7435;0.000121948
7436;0.000114001
7437;0.000105056
7438;0.000095
7439;0.0000879
7440;0.0000869
7441;0.0000875
7442;0.0000872
7443;0.0000865
7444;0.0000853
7445;0.0000826
7446;0.0000838
7447;0.0000944
7448;0.000115331
7449;0.000136478
7450;0.000150388
7451;0.000151981
7452;0.000148468
7453;0.000147145
7454;0.000145415
7455;0.000140044
7456;0.000134671
7457;0.000123652
7458;0.00011965
7459;0.000124036
7460;0.000124303
7461;0.000110445
7462;0.0000963
7463;0.0000904
7464;0.000088
7465;0.0000871
7466;0.0000863
7467;0.0000855
7468;0.0000856
7469;0.0000851
7470;0.0000871
7471;0.0000939
7472;0.000110049
7473;0.000132773
7474;0.000150096
7475;0.000154876
7476;0.000150029
7477;0.000147
7478;0.000140753
7479;0.000135936
7480;0.000133332
7481;0.000129543
7482;0.000128285
7483;0.000131307
7484;0.00011912
7485;0.000116983
7486;0.000105949
7487;0.0000987
7488;0.0000972
7489;0.0000977
7490;0.0000978
7491;0.0000964
7492;0.0000959
7493;0.000095
7494;0.0000966
7495;0.000106502
7496;0.000121303
7497;0.000142329
7498;0.000157335
7499;0.000158872
7500;0.000157288
7501;0.000147429
7502;0.000140931
7503;0.000134159
7504;0.000126902
7505;0.000125047
7506;0.000128659
7507;0.000137564
7508;0.000133148
7509;0.0001209
7510;0.000108142
7511;0.000101298
7512;0.000102117
7513;0.000101268
7514;0.000100327
7515;0.000099
7516;0.0000984
7517;0.0000974
7518;0.0000968
7519;0.0000985
7520;0.000111605
7521;0.000130465
7522;0.000147473
7523;0.000156966
7524;0.00015996
7525;0.000153285
7526;0.000153812
7527;0.000150303
7528;0.000147321
7529;0.000138504
7530;0.000128398
7531;0.000133723
7532;0.000128967
7533;0.000116378
7534;0.000100777
7535;0.0000953
7536;0.0000921
7537;0.0000915
7538;0.0000912
7539;0.0000899
7540;0.000089
7541;0.0000881
7542;0.0000929
7543;0.00010067
7544;0.000119645
7545;0.000145704
7546;0.000162879
7547;0.00016356
7548;0.000158202
7549;0.000148959
7550;0.000139396
7551;0.000134551
7552;0.000129895
7553;0.000125498
7554;0.000122699
7555;0.000124897
7556;0.000122847
7557;0.000116814
7558;0.000107359
7559;0.000097
7560;0.0000934
7561;0.0000907
7562;0.0000894
7563;0.0000892
7564;0.0000885
7565;0.0000872
7566;0.0000869
7567;0.0000862
7568;0.0000887
7569;0.0000941
7570;0.000114715
7571;0.000125216
7572;0.000129026
7573;0.000129825
7574;0.000132144
7575;0.0001278
7576;0.000124652
7577;0.000116994
7578;0.000112722
7579;0.000114122
7580;0.000115128
7581;0.000110599
7582;0.000101442
7583;0.0000888
7584;0.0000823
7585;0.0000802
7586;0.0000786
7587;0.0000776
7588;0.0000768
7589;0.0000765
7590;0.0000764
7591;0.0000748
7592;0.0000758
7593;0.0000785
7594;0.0000855
7595;0.0000927
7596;0.000117511
7597;0.000128142
7598;0.000131014
7599;0.000134758
7600;0.000134608
7601;0.000130273
7602;0.000125571
7603;0.000121948
7604;0.000114001
7605;0.000105056
7606;0.000095
7607;0.0000879
7608;0.0000869
7609;0.0000875
7610;0.0000872
7611;0.0000865
7612;0.0000853
7613;0.0000826
7614;0.0000838
7615;0.0000944
7616;0.000115331
7617;0.000136478
7618;0.000150388
7619;0.000151981
7620;0.000148468
7621;0.000147145
7622;0.000145415
7623;0.000140044
7624;0.000134671
7625;0.000123652
7626;0.00011965
7627;0.000124036
7628;0.000124303
7629;0.000110445
7630;0.0000963
7631;0.0000904
7632;0.000088
7633;0.0000871
7634;0.0000863
7635;0.0000855
7636;0.0000856
7637;0.0000851
7638;0.0000871
7639;0.0000939
7640;0.000110049
7641;0.000132773
7642;0.000150096
7643;0.000154876
7644;0.000150029
7645;0.000147
7646;0.000140753
7647;0.000135936
7648;0.000133332
7649;0.000129543
7650;0.000128285
7651;0.000131307
7652;0.00011912
7653;0.000116983
7654;0.000105949
7655;0.0000987
7656;0.0000972
7657;0.0000977
7658;0.0000978
7659;0.0000964
7660;0.0000959
7661;0.000095
7662;0.0000966
7663;0.000106502
7664;0.000121303
7665;0.000142329
7666;0.000157335
7667;0.000158872
7668;0.000157288
7669;0.000147429
7670;0.000140931
7671;0.000134159
7672;0.000126902
7673;0.000125047
7674;0.000128659
7675;0.000137564
7676;0.000133148
7677;0.0001209
7678;0.000108142
7679;0.000101298
7680;0.000102117
7681;0.000101268
7682;0.000100327
7683;0.000099
7684;0.0000984
7685;0.0000974
7686;0.0000968
7687;0.0000985
7688;0.000111605
7689;0.000130465
7690;0.000147473
7691;0.000156966
7692;0.00015996
7693;0.000153285
7694;0.000153812
7695;0.000150303
7696;0.000147321
7697;0.000138504
7698;0.000128398
7699;0.000133723
7700;0.000128967
7701;0.000116378
7702;0.000100777
7703;0.0000953
7704;0.0000921
7705;0.0000915
7706;0.0000912
7707;0.0000899
7708;0.000089
7709;0.0000881
7710;0.0000929
7711;0.00010067
7712;0.000119645
7713;0.000145704
7714;0.000162879
7715;0.00016356
7716;0.000158202
7717;0.000148959
7718;0.000139396
7719;0.000134551
7720;0.000129895
7721;0.000125498
7722;0.000122699
7723;0.000124897
7724;0.000122847
7725;0.000116814
7726;0.000107359
7727;0.000097
7728;0.0000934
7729;0.0000907
7730;0.0000894
7731;0.0000892
7732;0.0000885
7733;0.0000872
7734;0.0000869
7735;0.0000862
7736;0.0000887
7737;0.0000941
7738;0.000114715
7739;0.000125216
7740;0.000129026
7741;0.000129825
7742;0.000132144
7743;0.0001278
7744;0.000124652
7745;0.000116994
7746;0.000112722
7747;0.000114122
7748;0.000115128
7749;0.000110599
7750;0.000101442
7751;0.0000888
7752;0.0000823
7753;0.0000802
7754;0.0000786
7755;0.0000776
7756;0.0000768
7757;0.0000765
7758;0.0000764
7759;0.0000748
7760;0.0000758
7761;0.0000785
7762;0.0000855
7763;0.0000927
7764;0.000117511
7765;0.000128142
7766;0.000131014
7767;0.000134758
7768;0.000134608
7769;0.000130273
7770;0.000125571
7771;0.000121948
7772;0.000114001
7773;0.000105056
7774;0.000095
7775;0.0000879
7776;0.0000869
7777;0.0000875
7778;0.0000872
7779;0.0000865
7780;0.0000853
7781;0.0000826
7782;0.0000838
7783;0.0000944
7784;0.000115331
7785;0.000136478
7786;0.000150388
7787;0.000151981
7788;0.000148468
7789;0.000147145
7790;0.000145415
7791;0.000140044
7792;0.000134671
7793;0.000123652
7794;0.00011965
7795;0.000124036
7796;0.000124303
7797;0.000110445
7798;0.0000963
7799;0.0000904
7800;0.000088
7801;0.0000871
7802;0.0000863
7803;0.0000855
7804;0.0000856
7805;0.0000851
7806;0.0000871
7807;0.0000939
7808;0.000110049
7809;0.000132773
7810;0.000150096
7811;0.000154876
7812;0.000150029
7813;0.000147
7814;0.000140753
7815;0.000135936
7816;0.000133332
7817;0.000129543
7818;0.000128285
7819;0.000131307
7820;0.00011912
7821;0.000116983
7822;0.000105949
7823;0.0000987
7824;0.0000972
7825;0.0000977
7826;0.0000978
7827;0.0000964
7828;0.0000959
7829;0.000095
7830;0.0000966
7831;0.000106502
7832;0.000121303
7833;0.000142329
7834;0.000157335
7835;0.000158872
7836;0.000157288
7837;0.000147429
7838;0.000140931
7839;0.000134159
7840;0.000126902
7841;0.000125047
7842;0.000128659
7843;0.000137564
7844;0.000133148
7845;0.0001209
7846;0.000108142
7847;0.000101298
7848;0.000102117
7849;0.000101268
7850;0.000100327
7851;0.000099
7852;0.0000984
7853;0.0000974
7854;0.0000968
7855;0.0000985
7856;0.000111605
7857;0.000130465
7858;0.000147473
7859;0.000156966
7860;0.00015996
7861;0.000153285
7862;0.000153812
7863;0.000150303
7864;0.000147321
7865;0.000138504
7866;0.000128398
7867;0.000133723
7868;0.000128967
7869;0.000116378
7870;0.000100777
7871;0.0000953
7872;0.0000921
7873;0.0000915
7874;0.0000912
7875;0.0000899
7876;0.000089
7877;0.0000881
7878;0.0000929
7879;0.00010067
7880;0.000119645
7881;0.000145704
7882;0.000162879
7883;0.00016356
7884;0.000158202
7885;0.000148959
7886;0.000139396
7887;0.000134551
7888;0.000129895
7889;0.000125498
7890;0.000122699
7891;0.000124897
7892;0.000122847
7893;0.000116814
7894;0.000107359
7895;0.000097
7896;0.0000934
7897;0.0000907
7898;0.0000894
7899;0.0000892
7900;0.0000885
7901;0.0000872
7902;0.0000869
7903;0.0000862
7904;0.0000887
7905;0.0000941
7906;0.000114715
7907;0.000125216
7908;0.000129026
7909;0.000129825
7910;0.000132144
7911;0.0001278
7912;0.000124652
7913;0.000116994
7914;0.000112722
